timestamp,time_delta,packet_size,direction,Type
1529515408.053075,0.572307,1412,0,2
1522943101.744198,55.3163,1412,0,4
1522868694.51587,9.55803,1412,0,1
1522859388.086362,11.4275,1412,0,1
1529554552.624939,1.07501,1412,0,2
1522956076.989167,57.2887,1412,0,4
1522928747.443069,42.0015,1294,0,4
1522981568.259608,10.3948,1412,0,4
1522842693.123927,9.33285,175,1,1
1522928731.626473,26.1849,74,1,4
1522954035.14664,43.7191,1412,0,4
1529564285.805802,0.733965,125,1,2
1529564285.504444,0.432607,1412,0,2
1522888894.112253,11.6205,1412,0,1
1522943100.868154,54.4403,1412,0,4
1522868694.577767,9.61992,1412,0,1
1529645506.931903,0.739434,126,1,2
1522853103.657994,4.6014,1412,0,1
1522917983.541048,17.2254,125,1,4
1522943073.320567,26.8927,1412,0,4
1522886705.849993,17.0466,1412,0,1
1522768766.559689,15.7284,1412,1,1
1522865358.731447,11.7613,1412,0,1
1522964083.328851,44.3845,930,0,4
1522886701.44972,12.6463,1412,0,1
1522842696.024611,12.2335,1412,0,1
1522842701.662292,17.8712,1412,0,1
1522918702.325843,1.96383,1412,0,4
1522842699.127302,15.3362,1412,0,1
1522964042.861856,3.91748,126,1,4
1522917969.3701,3.05444,1171,0,4
1522918702.340592,1.97858,1412,0,4
1522888895.049414,12.5577,1412,0,1
1522981563.970071,6.10527,1412,0,4
1522842708.589316,24.7982,1412,0,1
1522861277.883838,9.17495,1412,0,1
1529634881.805825,1.39686,1412,0,2
1522953999.082919,7.65539,1412,0,4
1522940261.499359,6.5049,1294,0,4
1529513491.376697,0.508621,1392,0,2
1522943082.813754,36.3859,1412,0,4
1522943088.455072,42.0272,1412,0,4
1527993607.843695,112.191,311,0,0
1522954014.208018,22.7805,1412,0,4
1529626612.921363,0.934032,1412,0,2
1527745315.764845,90.6877,148,0,0
1522859388.348772,11.6899,1412,0,1
1522943101.67519,55.2473,1412,0,4
1522943101.280168,54.8523,1412,0,4
1522868693.679636,8.72179,1412,0,1
1522886705.204986,16.4016,1412,0,1
1529626612.404697,0.417366,1412,0,2
1529626612.37382,0.386489,1412,0,2
1529513491.813217,0.945141,1392,0,2
1529645507.94704,1.75457,1412,0,2
1522868693.496087,8.53824,126,1,1
1522956056.43931,36.7389,1412,0,4
1522868693.863625,8.90578,1412,0,1
1522940314.488103,59.4936,1294,0,4
1522768773.351789,22.5205,122,0,1
1522956038.765034,19.0646,1412,0,4
1527760522.033631,8.79532,322,0,0
1522886698.133948,9.33051,101,1,1
1522918752.952551,52.5905,229,1,4
1522981563.843696,5.97889,1412,0,4
1529478746.791036,0.167428,1412,0,2
1522922683.100834,39.7153,1392,0,4
1522861277.895191,9.18631,1412,0,1
1522888894.211308,11.7196,1412,0,1
1522964063.791167,24.8468,1412,0,4
1522964058.566226,19.6219,1412,0,4
1522868693.570974,8.61313,1412,0,1
1522888894.301324,11.8096,1412,0,1
1522853099.519557,0.462962,1412,0,1
1522940280.48645,25.492,1294,0,4
1522918720.335516,19.9735,112,1,4
1522763864.896817,19.8733,1412,1,1
1522940270.081436,15.087,74,1,4
1529644964.071109,1.30921,126,1,2
1529644963.6358,0.873896,1412,0,2
1522886710.090511,21.2871,1412,0,1
1529626612.9772,0.989869,1412,0,2
1527851031.092891,69.5291,304,0,0
1522859388.172762,11.5139,1412,0,1
1522713576.337049,3.93364,147,0,3
1522943052.27814,5.85025,1412,0,4
1529541636.714107,1.1964,1412,0,2
1522865359.435879,12.4657,1412,0,1
1522865358.790935,11.8208,1412,0,1
1522940304.369239,49.3748,1294,0,4
1529645507.727811,1.53534,1412,0,2
1529554552.323508,0.77358,1412,0,2
1529644962.9682,0.206296,1412,0,2
1529515408.506755,1.02599,1412,0,2
1522865359.368056,12.3979,1412,0,1
1522940270.013259,15.0188,1294,0,4
1522940261.601363,6.6069,74,1,4
1522888894.503112,12.0114,1412,0,1
1522888894.297678,11.806,1412,0,1
1522954003.199744,11.7722,1412,0,4
1527993602.620207,106.967,258,0,0
1529554552.293532,0.743604,1412,0,2
1529541635.896682,0.378972,1412,0,2
1522940294.273234,39.2788,74,1,4
1522842702.269465,18.4784,104,1,1
1522865358.958724,11.9886,1412,0,1
1522964083.031076,44.0867,1412,0,4
1522768767.890472,17.0591,1412,1,1
1522842692.703456,8.91238,1412,0,1
1529541636.475956,0.958246,1412,0,2
1522763852.760872,7.73739,564,0,1
1522842693.51279,9.72171,1412,0,1
1522865359.22662,12.2565,1412,0,1
1527791934.203219,12.7313,118,0,0
1522861277.313655,8.60477,1412,0,1
1529644962.909105,0.147201,1412,0,2
1529541636.022477,0.504767,1412,0,2
1529515407.83861,0.357842,125,1,2
1529478746.968766,0.345158,1412,0,2
1522886711.798987,22.9956,1412,0,1
1522713580.247691,7.84428,74,0,3
1522943106.813728,60.3858,1412,0,4
1522928706.201937,0.76032,74,1,4
1522859387.743958,11.0851,1412,0,1
1522662270.882716,0.991817,1294,0,3
1522868694.570102,9.61226,1412,0,1
1522647184.10441,2.25763,74,1,3
1529554552.978778,1.42885,1412,0,2
1522918720.227179,19.8652,1412,0,4
1522654301.519255,0.427925,142,0,3
1522940275.143631,20.1492,74,1,4
1529644963.988725,1.22682,125,1,2
1522865358.571794,11.6016,1412,0,1
1522868693.837834,8.87999,1412,0,1
1522922683.269293,39.8837,106,1,4
1522940261.504057,6.50959,1294,0,4
1522859388.459999,11.8012,1412,0,1
1522956065.787806,46.0874,1412,0,4
1522868693.77055,8.81271,126,1,1
1522842692.788016,8.99694,176,1,1
1529626612.967347,0.980016,1412,0,2
1522928752.714955,47.2733,1294,0,4
1522954035.15928,43.7318,1412,0,4
1529478747.105673,0.482065,125,1,2
1522928744.392206,38.9506,1294,0,4
1522768772.854869,22.0235,1412,1,1
1522964070.269084,31.3247,1412,0,4
1529626612.332353,0.345022,1412,0,2
1522763866.473737,21.4503,98,0,1
1522964058.676711,19.7323,1412,0,4
1522956020.571551,0.871121,1412,0,4
1522940256.831102,1.83664,1294,0,4
1529645506.347908,0.155439,1412,0,2
1522943062.967421,16.5395,1412,0,4
1522953994.416326,2.9888,1412,0,4
1529644963.35218,0.590276,1412,0,2
1529634882.049906,1.64094,1412,0,2
1522928739.083847,33.6422,74,1,4
1522956070.430999,50.7306,1412,0,4
1529513490.974352,0.106276,1392,0,2
1529515408.680636,1.19987,1412,0,2
1529541636.031301,0.513591,1412,0,2
1522964083.174698,44.2303,1412,0,4
1522868694.869078,9.91123,1412,0,1
1522861278.458556,9.74967,1412,0,1
1522842702.801589,19.0105,1412,0,1
1527741718.684396,0.781914,87,0,0
1522842700.484429,16.6933,109,1,1
1522768768.444485,17.6131,1412,1,1
1522886699.990497,11.1871,1412,0,1
1529645506.76792,0.575451,1412,0,2
1522964083.411461,44.4671,1412,0,4
1529513491.511316,0.64324,1392,0,2
1522917967.023954,0.708293,1412,0,4
1529554552.048145,0.498217,1412,0,2
1522842697.580122,13.789,1412,0,1
1522635941.592607,0.528344,104,1,3
1522940280.58537,25.5909,1294,0,4
1522865359.261367,12.2912,1412,0,1
1522853104.205351,5.14876,1412,0,1
1527745225.111312,0.0341928,1412,1,0
1522763857.239579,12.2161,95,0,1
1522861277.453588,8.7447,1412,0,1
1527924682.827009,32.2924,542,1,0
1522940263.767488,8.77303,74,1,4
1522918009.786401,43.4707,1412,0,4
1522888894.882033,12.3903,1412,0,1
1522953993.298245,1.87071,1412,0,4
1522865359.28435,12.3142,1412,0,1
1522853100.627118,1.57052,1412,0,1
1522922645.285811,1.90026,1392,0,4
1522768773.092786,22.2614,103,0,1
1522940304.317396,49.3229,74,1,4
1522922646.497643,3.11209,1392,0,4
1529644963.135428,0.373524,1412,0,2
1522842691.249617,7.45854,130,1,1
1522886708.211016,19.4076,1412,0,1
1527851063.108516,101.545,390,1,0
1522868693.530507,8.57266,126,1,1
1522928723.055856,17.6142,1294,0,4
1527987769.50311,49.0985,92,0,0
1522859387.930445,11.2716,1412,0,1
1522928705.641014,0.199397,1294,0,4
1529554552.075704,0.525776,1412,0,2
1522943097.066793,50.6389,1412,0,4
1529634881.990602,1.58164,114,1,2
1522917966.628935,0.313274,1412,0,4
1529554552.479121,0.929193,1412,0,2
1522928715.423097,9.98148,1294,0,4
1522917999.568626,33.253,1412,0,4
1522917994.318985,28.0033,1412,0,4
1522853103.072426,4.01583,1412,0,1
1522956076.66579,56.9654,707,1,4
1529626612.173966,0.186635,1412,0,2
1522918700.905525,0.543511,1412,0,4
1529634880.945431,0.536468,1412,0,2
1529644963.993278,1.23137,1412,0,2
1527760588.795751,75.5574,104,1,0
1529478747.189661,0.566053,1412,0,2
1529644964.305641,1.54374,1412,0,2
1522859388.692607,12.0338,1412,0,1
1529515408.687226,1.20646,1412,0,2
1522865358.688227,11.7181,1412,0,1
1522763861.466059,16.4426,1412,1,1
1522918702.465959,2.10395,1412,0,4
1522865358.323838,11.3537,1412,0,1
1529634881.56084,1.15188,1412,0,2
1529644963.84184,1.07994,1412,0,2
1522842703.313113,19.522,1412,0,1
1529554552.808247,1.25832,1412,0,2
1529515408.433099,0.952331,1412,0,2
1522943046.814501,0.386612,1412,0,4
1522886702.857191,14.0538,1412,0,1
1522918702.324602,1.96259,905,0,4
1522922677.848945,34.4634,1392,0,4
1529478747.105249,0.481641,1412,0,2
1522865358.850687,11.8805,1412,0,1
1522940256.031061,1.0366,1294,0,4
1522763855.405085,10.3816,92,0,1
1522922655.971056,12.5855,1392,0,4
1522956056.440733,36.7403,1412,0,4
1522964051.443696,12.4993,1412,0,4
1522768772.892039,22.0607,1412,1,1
1522861277.157832,8.44895,1412,0,1
1522956019.757613,0.057183,1412,0,4
1522940285.769254,30.7748,1294,0,4
1522956021.016579,1.31615,1412,0,4
1522763858.720807,13.6973,1412,1,1
1522886697.660966,8.85753,1412,0,1
1522888894.144897,11.6532,1412,0,1
1529645506.713813,0.521344,1412,0,2
1529645507.199876,1.00741,1412,0,2
1529554552.192502,0.642574,1412,0,2
1522859388.175463,11.5166,1412,0,1
1522940270.09196,15.0975,1294,0,4
1522954035.076908,43.6494,1412,0,4
1529644963.641408,0.879504,1412,0,2
1522888894.749198,12.2575,1412,0,1
1522763866.766571,21.7431,1412,1,1
1522954013.831417,22.4039,1412,0,4
1522768766.084377,15.253,1412,1,1
1522956021.508626,1.8082,1412,0,4
1522768763.910742,13.0794,1412,1,1
1522940303.072737,48.0783,1294,0,4
1522940313.967096,58.9726,74,1,4
1522928758.745708,53.3041,1294,0,4
1522956069.2536,49.5532,1412,0,4
1522842692.770006,8.97893,163,1,1
1522928705.958022,0.516405,1294,0,4
1529626612.964318,0.976987,1412,0,2
1522918720.280778,19.9188,1412,0,4
1529564286.067166,0.995329,1412,0,2
1522763854.414192,9.39071,118,0,1
1529515408.776524,1.29576,1412,0,2
1522943078.573193,32.1453,1412,0,4
1522842696.404309,12.6132,1412,0,1
1522943078.462759,32.0349,1412,0,4
1522859388.509229,11.8504,1412,0,1
1528085277.289859,113.519,87,0,0
1522964070.111611,31.1672,1412,0,4
1529564286.330804,1.25897,1412,0,2
1522727177.998003,4.76257,147,0,3
1529644963.898819,1.13691,1412,0,2
1522861277.49437,8.78549,126,1,1
1527924704.341344,53.8067,87,0,0
1522954003.184803,11.7573,1412,0,4
1522768765.475997,14.6447,1412,1,1
1522886703.236169,14.4327,101,1,1
1522940285.832591,30.8381,1294,0,4
1522886710.239645,21.4362,101,1,1
1522956047.015692,27.3153,1412,0,4
1522928758.69251,53.2509,74,1,4
1522861278.080758,9.37187,1412,0,1
1522868693.466992,8.50915,1412,0,1
1522940255.871963,0.8775,1294,0,4
1522886698.361136,9.5577,1412,0,1
1522956076.705927,57.0055,1412,0,4
1527741798.757259,80.8548,107,1,0
1522956069.449252,49.7488,1412,0,4
1522956065.704695,46.0043,1412,0,4
1522865359.47849,12.5083,1412,0,1
1522928706.018904,0.577287,74,1,4
1522943100.890146,54.4623,1412,0,4
1522865359.422038,12.4519,1412,0,1
1522940275.142705,20.1482,1294,0,4
1522956020.472889,0.772459,1412,0,4
1527745299.871989,74.7949,258,0,0
1522865358.066751,11.0966,1412,0,1
1529644963.095774,0.33387,1412,0,2
1522918702.325785,1.96377,1412,0,4
1529645507.421139,1.22867,1412,0,2
1522853104.417622,5.36103,1412,0,1
1522868694.527913,9.57007,1412,0,1
1522888894.385058,11.8933,1412,0,1
1522943082.777058,36.3492,1412,0,4
1522768768.532014,17.7007,100,0,1
1522768772.888331,22.057,1412,1,1
1527760578.770741,65.5324,258,1,0
1522981563.946882,6.08208,1412,0,4
1522954003.083656,11.6561,1412,0,4
1522868693.845762,8.88792,1412,0,1
1522842698.301403,14.5103,1412,0,1
1522956065.117101,45.4167,1412,0,4
1522954026.630926,35.2034,1412,0,4
1522768767.122831,16.2915,97,0,1
1529513491.553545,0.685469,1392,0,2
1522861277.005294,8.29641,100,1,1
1522763862.61896,17.5955,1412,1,1
1522842706.889514,23.0984,1412,0,1
1522922696.698927,53.3134,1392,0,4
1522940275.18609,20.1916,1294,0,4
1522861277.315056,8.60617,1412,0,1
1522842700.35621,16.5651,1412,0,1
1522918700.908374,0.54636,1412,0,4
1529634881.803642,1.39468,114,1,2
1522940270.010211,15.0157,1294,0,4
1522861277.897234,9.18835,1412,0,1
1522964063.99052,25.0461,1412,0,4
1522859387.949021,11.2902,107,1,1
1527791946.871964,25.4,87,0,0
1529644963.393835,0.631931,1412,0,2
1522853104.889273,5.83268,1412,0,1
1522943052.341542,5.91365,1412,0,4
1522768764.960051,14.1287,116,0,1
1522956056.411568,36.7111,1412,0,4
1522922683.067639,39.6821,1392,0,4
1522940255.507776,0.513313,1294,0,4
1522940285.759116,30.7647,1294,0,4
1522917994.335561,28.0199,1412,0,4
1522918739.26627,38.9043,1412,0,4
1522865359.107401,12.1372,1412,0,1
1522928739.030299,33.5887,74,1,4
1522768772.219045,21.3877,1412,1,1
1522956019.737555,0.0371251,100,1,4
1522868693.888992,8.93115,1412,0,1
1522868694.178836,9.22099,1412,0,1
1522981563.81806,5.95326,1412,0,4
1522954044.784185,53.3567,1412,0,4
1522918752.795369,52.4334,1412,0,4
1522964039.23223,0.287859,100,1,4
1522918700.902506,0.540492,1412,0,4
1522853102.593406,3.53681,1412,0,1
1529634880.973929,0.564966,1412,0,2
1522954026.772445,35.3449,1412,0,4
1522768768.358772,17.5274,1412,1,1
1522922655.948107,12.5626,1392,0,4
1522918700.901248,0.539234,1412,0,4
1522928731.562359,26.1207,74,1,4
1522954035.127122,43.6996,1412,0,4
1522842702.291343,18.5003,1412,0,1
1529554552.946025,1.3961,1412,0,2
1529564285.535168,0.463331,1412,0,2
1529478747.610453,0.986845,1412,0,2
1529564287.927472,2.85564,1412,0,2
1522662274.890577,4.99968,74,1,3
1529478747.326949,0.703341,1412,0,2
1522635942.123981,1.05972,1294,0,3
1522928706.094595,0.652978,1294,0,4
1522956038.656632,18.9562,1412,0,4
1527850973.604451,12.0407,1412,1,0
1527745336.180941,111.104,104,1,0
1522865358.499867,11.5297,1412,0,1
1522928758.32253,52.8809,1294,0,4
1522768764.183883,13.3525,1412,1,1
1522964095.292391,56.348,1412,0,4
1522888894.330768,11.839,1412,0,1
1522868693.964297,9.00645,1412,0,1
1522886705.018012,16.2146,1412,0,1
1522940270.072139,15.0777,74,1,4
1527993506.30799,10.6551,311,0,0
1522954013.999422,22.5719,1412,0,4
1522853102.724865,3.66827,1412,0,1
1522886700.320809,11.5174,1412,0,1
1522868694.556741,9.5989,1412,0,1
1522928715.527811,10.0862,1294,0,4
1522964083.510352,44.566,1412,0,4
1522928748.377583,42.936,1294,0,4
1527760538.596718,25.3584,101,1,0
1522928709.63181,4.19019,1294,0,4
1522868694.280303,9.32246,1412,0,1
1529564285.665444,0.593607,125,1,2
1522654301.551866,0.460536,74,1,3
1522917983.585025,17.2694,1412,0,4
1522768774.344714,23.5134,1412,1,1
1529645507.111993,0.919524,1412,0,2
1529634881.987757,1.57879,1412,0,2
1522868694.835732,9.87789,1412,0,1
1527993498.507551,2.85468,98,1,0
1522928744.455794,39.0142,74,1,4
1522964040.82074,1.87637,1412,0,4
1527993529.781551,34.1287,388,1,0
1522918720.200228,19.8382,1412,0,4
1522842707.254115,23.463,1412,0,1
1522842700.739377,16.9483,107,1,1
1522888893.994156,11.5024,1412,0,1
1529564286.025419,0.953582,1412,0,2
1522861277.966154,9.25727,1412,0,1
1522943052.338379,5.91049,1412,0,4
1522888895.032268,12.5405,1412,0,1
1529644963.10431,0.342406,125,1,2
1522953994.820329,3.3928,1412,0,4
1522922692.33034,48.9448,1392,0,4
1522928709.612033,4.17042,1294,0,4
1522928758.431821,52.9902,1294,0,4
1529644963.981624,1.21972,1412,0,2
1522842693.121769,9.33069,1412,0,1
1522953998.668221,7.24069,1412,0,4
1527760546.322292,33.084,92,0,0
1522953992.118459,0.690929,1412,0,4
1522940285.718917,30.7245,1294,0,4
1529564285.881381,0.809544,1412,0,2
1522763863.290792,18.2673,98,0,1
1529478747.491582,0.867974,1412,0,2
1529515407.828611,0.347843,1412,0,2
1522888894.262568,11.7708,1412,0,1
1522981572.222873,14.3581,1412,0,4
1522853104.941616,5.88502,1412,0,1
1522956065.071931,45.3715,1412,0,4
1522928729.292406,23.8508,1294,0,4
1522954026.648145,35.2206,1412,0,4
1527760549.138553,35.9002,148,0,0
1529515408.555822,1.07505,1412,0,2
1527993578.618617,82.9657,236,0,0
1527851047.360234,85.7965,92,0,0
1528083063.956999,6.88181,190,0,0
1522943052.340964,5.91307,126,1,4
1522918702.359592,1.99758,1412,0,4
1522859388.510052,11.8512,114,1,1
1522956077.488792,57.7884,1412,0,4
1527851033.520565,71.9568,1412,1,0
1522763854.722539,9.69906,1412,1,1
1522842690.653216,6.86214,101,1,1
1522940304.045329,49.0509,1294,0,4
1522886702.056083,13.2526,1412,0,1
1522940294.22495,39.2305,1294,0,4
1522888894.376839,11.8851,1412,0,1
1522918748.404177,48.0422,1412,0,4
1522888894.096753,11.605,1412,0,1
1522853104.706598,5.65,1412,0,1
1522953998.752462,7.32493,1412,0,4
1522842693.837039,10.046,136,1,1
1522768775.010246,24.1789,97,0,1
1522886705.579497,16.7761,1412,0,1
1522886699.794988,10.9916,101,1,1
1522865358.941912,11.9718,1412,0,1
1522964040.555278,1.61091,1412,0,4
1522861277.261692,8.55281,1412,0,1
1522940270.078717,15.0843,1294,0,4
1522888894.05345,11.5617,1412,0,1
1522853102.665531,3.60894,1412,0,1
1522918720.233993,19.872,1412,0,4
1522940313.618819,58.6244,1294,0,4
1529644963.992419,1.23052,1412,0,2
1522964051.376868,12.4325,1412,0,4
1522763862.840373,17.8169,1412,1,1
1529541636.734957,1.21725,1412,0,2
1522859388.297271,11.6384,1412,0,1
1522868694.068334,9.11049,1412,0,1
1522943106.353462,59.9256,1412,0,4
1522917994.325977,28.0103,1412,0,4
1522888894.689232,12.1975,1412,0,1
1529478747.128294,0.504686,116,1,2
1522886701.663096,12.8597,101,1,1
1529634881.571163,1.1622,1412,0,2
1522918720.225117,19.8631,126,1,4
1522943047.034068,0.606179,1412,0,4
1529515407.819988,0.33922,1412,0,2
1527987759.98098,39.5764,87,0,0
1529645507.976816,1.78435,1412,0,2
1522928715.431536,9.98992,1294,0,4
1522953992.075369,0.647839,100,1,4
1522940255.964088,0.969625,74,1,4
1522943073.217256,26.7894,1412,0,4
1522928706.016449,0.574832,1294,0,4
1529541635.797143,0.279433,1412,0,2
1522956076.721748,57.0213,1412,0,4
1529626612.487052,0.499721,929,0,2
1522886702.279759,13.4763,1412,0,1
1528085273.025315,109.255,291,0,0
1522928709.547949,4.10633,1294,0,4
1528083151.602346,94.5272,107,1,0
1522928738.95161,33.51,1294,0,4
1522768764.730961,13.8996,1412,1,1
1529478746.941557,0.317949,1412,0,2
1522842710.198621,26.4075,1412,0,1
1529515408.589784,1.10902,1412,0,2
1522768766.76966,15.9383,1412,1,1
1522763862.47979,17.4563,1412,1,1
1527993553.678348,58.0255,300,0,0
1522940285.797764,30.8033,1074,0,4
1529644963.701651,0.939747,125,1,2
1522918700.901503,0.539489,1412,0,4
1529564286.101709,1.02987,1412,0,2
1522922656.004178,12.6186,106,1,4
1522922644.288029,0.902476,1392,0,4
1522954003.510825,12.0833,95,0,4
1522868693.797972,8.84013,1412,0,1
1527993538.176052,42.5232,256,1,0
1522861277.356825,8.64794,1412,0,1
1529513491.161957,0.293881,1392,0,2
1528085233.403306,69.6327,184,0,0
1522956065.419202,45.7188,1412,0,4
1529644963.843519,1.08161,1412,0,2
1522763858.839899,13.8164,103,0,1
1522940256.197065,1.2026,1294,0,4
1522886704.501311,15.6979,101,1,1
1522928715.428661,9.98704,1294,0,4
1522922645.277069,1.89152,1392,0,4
1522868693.632749,8.6749,1412,0,1
1522861277.322937,8.61405,1412,0,1
1522865358.967436,11.9973,1412,0,1
1522943106.637531,60.2096,107,1,4
1522928748.59366,43.152,1294,0,4
1522853102.370582,3.31399,1412,0,1
1522865358.640464,11.6703,1412,0,1
1522954003.130815,11.7033,1412,0,4
1522940274.228135,19.2337,1294,0,4
1522940261.657594,6.66313,1294,0,4
1522886706.225074,17.4216,1412,0,1
1527987766.856945,46.4524,313,0,0
1522964070.121384,31.177,125,1,4
1522928717.719017,12.2774,1294,0,4
1527792004.621648,83.1497,100,1,0
1522886703.079207,14.2758,1412,0,1
1522922645.350731,1.96518,1392,0,4
1522953999.064367,7.63684,1412,0,4
1522886711.166084,22.3627,1412,0,1
1522853105.464274,6.40768,1412,0,1
1522861277.377776,8.66889,1412,0,1
1529478747.77327,1.14966,1412,0,2
1522943063.016769,16.5889,1412,0,4
1522922696.666006,53.2805,1392,0,4
1522918016.070714,49.7551,1412,0,4
1522853101.011529,1.95493,1412,0,1
1522928753.777554,48.3359,1294,0,4
1522964099.882657,60.9383,1412,0,4
1529554552.680433,1.13051,1412,0,2
1522940280.676561,25.6821,1294,0,4
1522943046.549882,0.121993,1412,0,4
1529644963.35464,0.592736,1412,0,2
1522868694.722044,9.7642,1412,0,1
1522953992.120518,0.692988,124,1,4
1529554552.464867,0.914939,1412,0,2
1527745291.166745,66.0896,167,0,0
1528083066.680839,9.60565,464,0,0
1522964099.303585,60.3592,1412,0,4
1527924663.158215,12.6236,87,0,0
1522940294.390353,39.3959,1294,0,4
1522940270.137246,15.1428,1294,0,4
1522922669.631467,26.2459,1392,0,4
1529634881.540881,1.13192,1412,0,2
1522928731.471162,26.0295,1294,0,4
1522842699.711948,15.9209,1412,0,1
1522956065.287885,45.5875,1412,0,4
1522868693.57872,8.62088,1412,0,1
1529644963.307599,0.545695,1412,0,2
1522928705.607829,0.166212,1294,0,4
1522868693.735721,8.77788,1412,0,1
1529645506.93662,0.744151,1412,0,2
1522940285.882712,30.8882,1294,0,4
1522859387.967293,11.3085,1412,0,1
1522956031.597149,11.8967,1412,0,4
1529644963.526746,0.764842,1412,0,2
1522943057.497742,11.0699,126,1,4
1529644963.987864,1.22596,1412,0,2
1529541636.38687,0.86916,1412,0,2
1522943046.975636,0.547747,1412,0,4
1529645507.773294,1.58083,1412,0,2
1529515408.086557,0.605789,1412,0,2
1522940255.562991,0.568528,1294,0,4
1522888894.493585,12.0019,1412,0,1
1522928748.271246,42.8296,1294,0,4
1522716072.559095,0.0338168,140,0,3
1529478746.872533,0.248925,1412,0,2
1522943106.514639,60.0867,1412,0,4
1522853104.509896,5.4533,1412,0,1
1522868694.521325,9.56348,1412,0,1
1522953999.086685,7.65915,1412,0,4
1527741721.274782,3.3723,196,1,0
1522888894.247186,11.7555,1412,0,1
1529513491.370192,0.502116,1392,0,2
1522842698.456347,14.6653,104,1,1
1522842709.010223,25.2191,1412,0,1
1522868693.715922,8.75808,1412,0,1
1522956047.095456,27.395,1412,0,4
1522888894.606771,12.1151,1412,0,1
1522768762.376925,11.5456,97,0,1
1522940256.010077,1.01561,74,1,4
1522954026.787967,35.3604,139,1,4
1522928709.531265,4.08965,86,1,4
1522662277.210773,7.31987,1294,0,3
1522943097.189854,50.762,1412,0,4
1522956047.026931,27.3265,126,1,4
1522918753.237233,52.8752,1412,0,4
1522953994.794398,3.36687,951,0,4
1522861277.81292,9.10404,125,1,1
1522859388.687514,12.0287,1412,0,1
1522853101.52879,2.47219,1412,0,1
1522865359.034279,12.0641,1412,0,1
1527791922.621305,1.14936,1115,0,0
1529515407.76958,0.288812,1412,0,2
1522981612.812849,54.948,1412,0,4
1529513491.528014,0.659938,1392,0,2
1522928715.883332,10.4417,1294,0,4
1522928709.737085,4.29547,86,1,4
1522861277.099563,8.39068,125,1,1
1522918024.556209,58.2405,1412,0,4
1522868694.713976,9.75613,1412,0,1
1522943078.548677,32.1208,1412,0,4
1522888894.889383,12.3977,1412,0,1
1529554552.224338,0.67441,1412,0,2
1522943063.108167,16.6803,1412,0,4
1522943073.205503,26.7776,1412,0,4
1529515408.3883,0.907532,1412,0,2
1522763858.740512,13.717,1412,1,1
1527745312.55739,87.4803,259,1,0
1528085188.077075,24.3064,232,0,0
1522943082.844505,36.4166,1412,0,4
1522763864.185379,19.1619,1412,1,1
1522956047.085915,27.3855,1412,0,4
1522917969.378087,3.06243,1412,0,4
1529554552.696697,1.14677,1412,0,2
1522918009.797715,43.4821,1412,0,4
1522928723.065549,17.6239,1294,0,4
1527760597.186217,83.9479,92,0,0
1522768768.968885,18.1375,1412,1,1
1529644963.10208,0.340176,1412,0,2
1522956020.54573,0.8453,126,1,4
1522954045.337514,53.91,126,1,4
1522964042.892982,3.94861,930,0,4
1522956020.449856,0.749426,1412,0,4
1522956056.570124,36.8697,1412,0,4
1522940314.601414,59.607,74,1,4
1522953994.759986,3.33246,1412,0,4
1529541635.857973,0.340263,1412,0,2
1522918702.325854,1.96384,1412,0,4
1529478747.771933,1.14832,1412,0,2
1522922662.134626,18.7491,1392,0,4
1529626612.390077,0.402746,1412,0,2
1522956046.984916,27.2845,1412,0,4
1529634882.002922,1.59396,1412,0,2
1522964099.77869,60.8343,110,1,4
1529515408.769503,1.28874,1412,0,2
1527791944.845866,23.3739,147,0,0
1527760608.806024,95.5677,148,0,0
1522868694.844317,9.88647,1412,0,1
1522928717.701032,12.2594,1294,0,4
1522861277.9294,9.22052,1412,0,1
1522943057.45083,11.0229,1412,0,4
1522768773.308899,22.4776,1412,1,1
1529564287.710702,2.63886,125,1,2
1529513492.007317,1.13924,1392,0,2
1529478747.555286,0.931678,1412,0,2
1522768763.001718,12.1704,1412,1,1
1522886712.757879,23.9544,1412,0,1
1522940275.173147,20.1787,1294,0,4
1529554552.792541,1.24261,1412,0,2
1522888894.070033,11.5783,1412,0,1
1522842694.518587,10.7275,1412,0,1
1522964098.85902,59.9146,1412,0,4
1522763858.670856,13.6474,1412,1,1
1529513490.972533,0.104457,1392,0,2
1522842700.811669,17.0206,1412,0,1
1522888894.8053,12.3136,1412,0,1
1522859387.829668,11.1708,1412,0,1
1522918024.57792,58.2623,1412,0,4
1522868693.39807,8.44023,1412,0,1
1527741718.6624,0.759918,916,1,0
1529554551.879691,0.329763,1412,0,2
1522842698.128236,14.3372,1412,0,1
1522886713.200821,24.3974,101,1,1
1529478746.796789,0.173181,1412,0,2
1522940294.238631,39.2442,1294,0,4
1522928709.560101,4.11848,86,1,4
1522940275.159797,20.1653,74,1,4
1522917994.338133,28.0225,126,1,4
1522859388.051512,11.3927,1412,0,1
1527792005.826407,84.3545,391,1,0
1527760594.14619,80.9079,170,0,0
1522943057.498173,11.0703,1412,0,4
1529515407.87519,0.394422,1412,0,2
1522956065.571042,45.8706,1412,0,4
1529634882.031058,1.6221,1412,0,2
1522922644.29302,0.907467,1392,0,4
1522956069.462364,49.7619,107,1,4
1529515408.611734,1.13097,87,0,2
1529634880.489753,0.08079,100,1,2
1522922692.321605,48.9361,1392,0,4
